COD_APO;COD_ENDOSSO;DATA_COMP;COD_END;ITEM;TIPO_PES;MODALIDADE;TIPO_PROD;COBERTURA;COD_MODELO;ANO_MODELO;COD_TARIF;REGIAO;COD_CONT;TIPO_FRANQ;VAL_FRANQ;PERC_FATOR;TAB_REF;IS_CASCO;IS_RCDMAT;IS_RCDC;IS_RCDMOR;IS_APP_MA;IS_APP_IPA;IS_APP_DMH;PRE_CASCO;PRE_CAS_CO;PRE_RCDMAT;PRE_RCDC;PRE_RCDMOR;PRE_APP_MA;PRE_APP_IA;PRE_APP_DM;PRE_OUTROS;INICIO_VIG;FIM_VIG;PERC_BONUS;CLAS_BONUS;PERC_CORR;SEXO;DATA_NASC;TEMPO_HAB;UTILIZACAO;CEP_UTIL;CEP_PER;DATA_EMIS;SINAL
217576237;462828738;2019B;1;4;J;2;1;1;005300-7;2010;;2;2;2;10060;1000;2;278640;0;0;0;0;0;0;-890;0;0;0;0;0;0;0;0;20180712;20190712;16;3;0;0;0;0;0;99910000;99910000;20190514;
88893766;462828746;2019B;0;1;J;2;1;1;001389-7;2016;;13;2;2;14510;1000;2;390030;3000000;4000000;1000000;1000000;1000000;1000000;6790;0;1060;880;580;360;40;290;0;20180711;20190711;18;5;300;0;0;0;0;18285000;18285000;20180712;
88893766;462828746;2019B;0;2;J;2;1;1;003390-1;2014;10;13;2;2;13010;1000;2;435800;3000000;4000000;1000000;1000000;1000000;1000000;7540;0;1200;660;580;890;100;720;0;20180711;20190711;17;4;300;0;0;0;0;18285000;18285000;20180712;
88893766;462828746;2019B;0;3;J;2;1;1;001424-9;2016;10;13;2;2;12750;1000;2;332020;3000000;4000000;1000000;1000000;1000000;1000000;6090;0;1200;620;580;890;100;720;0;20180711;20190711;15;2;300;0;0;0;0;18285000;18285000;20180712;
88893766;462828746;2019B;0;4;J;2;1;1;002146-6;2017;22;13;2;2;75170;1000;2;2217530;3000000;4000000;1000000;1000000;1000000;1000000;28330;0;1060;1150;580;1250;140;1010;0;20180711;20190711;14;1;300;0;0;0;0;18285000;18285000;20180712;
88893766;462828746;2019B;0;5;J;2;1;1;003347-2;2017;10;11;2;2;15010;1000;2;794020;3000000;4000000;1000000;1000000;1000000;1000000;22450;0;1210;670;590;900;100;730;0;20180711;20190711;18;5;300;0;0;0;0;1000001;1000001;20180712;
88893766;462828746;2019B;0;6;J;2;1;1;002092-3;2012;22;13;2;2;36220;1000;2;1004460;3000000;4000000;1000000;1000000;1000000;1000000;17430;0;1060;1150;580;890;100;720;0;20180711;20190711;17;4;300;0;0;0;0;18285000;18285000;20180712;
266637026;462828753;2019B;1;26;J;3;1;9;022164-3;2019;22;39;1;9;0;0;1;0;1000000;1000000;100000;500000;500000;500000;0;0;450;390;30;210;20;170;0;20180711;20190711;13;0;100;0;0;0;0;73920000;73920000;20181227;
266637026;462828753;2019B;1;27;J;3;1;9;022164-3;2019;22;39;1;9;0;0;1;0;1000000;1000000;100000;500000;500000;500000;0;0;450;390;30;210;20;170;0;20180711;20190711;13;0;100;0;0;0;0;73920000;73920000;20181227;
266637026;462828753;2019B;1;28;J;3;1;9;509280-9;2019;42;39;1;9;0;0;1;0;1000000;1000000;100000;500000;500000;500000;0;0;960;540;50;120;10;100;0;20180711;20190711;13;0;100;0;0;0;0;73920000;73920000;20181227;
116123194;462828755;2019B;1;3;J;3;1;9;504113-9;2009;42;36;1;9;0;0;1;0;1000000;1000000;100000;500000;500000;500000;0;0;0;0;0;0;0;0;0;20180711;20190711;17;4;0;0;0;0;0;78455000;78455000;20180726;
116123194;462828755;2019B;1;4;J;3;1;9;515093-0;2004;50;13;1;9;0;0;1;0;1000000;1000000;100000;500000;500000;500000;0;0;0;0;0;0;0;0;0;20180711;20190711;16;3;0;0;0;0;0;16920000;16920000;20180726;
116123194;462828755;2019B;1;11;J;3;1;9;811019-0;2009;30;37;1;9;0;0;1;0;1000000;1000000;100000;500000;500000;500000;0;0;0;0;0;0;0;0;0;20180711;20190711;18;8;0;0;0;0;0;79190000;79190000;20180726;
116123194;462828755;2019B;1;12;J;3;1;9;005298-1;2012;;36;1;9;0;0;1;0;1000000;1000000;100000;500000;500000;500000;0;0;0;0;0;0;0;0;0;20180711;20190711;18;5;0;0;0;0;0;78455000;78455000;20180726;
116123194;462828755;2019B;1;15;J;3;1;9;001291-2;2013;;13;1;9;0;0;1;0;1000000;1000000;100000;500000;500000;500000;0;0;0;0;0;0;0;0;0;20180711;20190711;18;8;0;0;0;0;0;16430000;16430000;20180726;
116123194;462828755;2019B;1;17;J;3;1;9;001305-6;2014;10;13;1;9;0;0;1;0;1000000;1000000;100000;500000;500000;500000;0;0;0;0;0;0;0;0;0;20180711;20190711;18;8;0;0;0;0;0;16430000;16430000;20180726;
116123194;462828755;2019B;1;21;J;3;1;9;005298-1;2012;;13;1;9;0;0;1;0;1000000;1000000;100000;500000;500000;500000;0;0;0;0;0;0;0;0;0;20180711;20190711;16;3;0;0;0;0;0;16430000;16430000;20180726;
55220506;462828782;2019B;0;2;J;3;1;9;001217-3;2011;;4;1;9;0;0;1;0;1000000;1000000;100000;500000;500000;500000;0;0;1500;1010;90;430;50;350;0;20180711;20190711;18;8;100;0;0;0;0;89900000;89900000;20180712;
55220506;462828782;2019B;0;3;J;3;1;9;001217-3;2011;;4;1;9;0;0;1;0;1000000;1000000;100000;500000;500000;500000;0;0;1500;1010;90;430;50;350;0;20180711;20190711;18;8;100;0;0;0;0;89900000;89900000;20180712;
55220506;462828782;2019B;0;4;J;3;1;9;001217-3;2011;;4;1;9;0;0;1;0;1000000;1000000;100000;500000;500000;500000;0;0;1500;1010;90;430;50;350;0;20180711;20190711;18;8;100;0;0;0;0;89900000;89900000;20180712;
55220506;462828782;2019B;0;5;J;3;1;9;001217-3;2011;;4;1;9;0;0;1;0;1000000;1000000;100000;500000;500000;500000;0;0;1500;1010;90;430;50;350;0;20180711;20190711;18;8;100;0;0;0;0;89900000;89900000;20180712;
55220506;462828782;2019B;0;6;J;3;1;9;003286-7;2013;10;4;1;9;0;0;1;0;1000000;1000000;100000;500000;500000;500000;0;0;1670;760;90;720;80;580;0;20180711;20190711;18;8;100;0;0;0;0;89900000;89900000;20180712;
55220506;462828782;2019B;0;7;J;3;1;9;003286-7;2013;10;4;1;9;0;0;1;0;1000000;1000000;100000;500000;500000;500000;0;0;1670;760;90;720;80;580;0;20180711;20190711;18;8;100;0;0;0;0;89900000;89900000;20180712;
55220506;462828782;2019B;0;8;J;3;1;9;005228-0;2014;10;4;1;9;0;0;1;0;1000000;1000000;100000;500000;500000;500000;0;0;1670;710;90;720;80;580;0;20180711;20190711;18;8;100;0;0;0;0;89900000;89900000;20180712;
55220506;462828782;2019B;0;1;J;3;1;9;001217-3;2011;;4;1;9;0;0;1;0;1000000;1000000;100000;500000;500000;500000;0;0;1500;1010;90;430;50;350;0;20180711;20190711;18;8;100;0;0;0;0;89900000;89900000;20180712;
141924553;462828796;2019B;2;4;J;2;1;1;515011-6;1998;42;13;2;2;36020;1000;2;482030;1000000;1000000;100000;250000;250000;250000;-8220;0;-1250;-710;-60;-80;-10;-70;-3220;20180708;20190708;15;2;0;0;0;0;0;18000001;18000001;20190328;
44699719;462828799;2019B;1;5;J;2;1;1;515168-6;2020;40;5;2;2;35630;1000;2;1357370;3500000;3500000;500000;500000;500000;500000;4170;0;1750;740;500;-10;0;-10;0;20180713;20190713;15;2;180;0;0;0;0;89172000;89172000;20190523;
228915239;462828800;2019B;0;1;J;2;1;1;005323-6;2015;23;16;2;2;79680;1000;2;888920;2000000;2000000;100000;500000;500000;500000;11920;0;750;720;40;330;40;270;0;20180711;20190711;16;3;100;0;0;0;0;33000001;33000001;20180712;
228915239;462828800;2019B;0;2;J;2;1;1;005349-0;2016;23;16;2;2;79680;1000;2;1209520;2000000;2000000;100000;500000;500000;500000;15870;0;750;720;40;330;40;270;0;20180711;20190711;16;3;100;0;0;0;0;33000001;33000001;20180712;
228915239;462828800;2019B;0;3;J;2;1;1;022107-4;2016;23;39;2;2;113820;1000;2;1906700;2000000;2000000;100000;500000;500000;500000;39570;0;790;720;40;460;50;370;0;20180711;20190711;16;3;100;0;0;0;0;76710000;76710000;20180712;
228915239;462828800;2019B;0;4;J;2;1;1;025144-5;2010;10;39;2;2;35950;1000;2;224170;2000000;2000000;100000;500000;500000;500000;4030;0;840;410;40;330;40;270;0;20180711;20190711;13;0;100;0;0;0;0;76710000;76710000;20180712;
228915239;462828800;2019B;0;5;J;2;1;1;504155-4;2018;40;39;2;2;68640;1000;2;1307450;2000000;2000000;100000;500000;500000;500000;13510;0;1500;480;80;130;10;100;0;20180711;20190711;13;0;100;0;0;0;0;76710000;76710000;20180712;
231795844;462828807;2019B;1;1;J;2;1;1;002111-3;2019;10;11;2;2;26960;1000;2;1026580;2000000;2000000;100000;500000;500000;500000;1650;0;290;140;10;110;10;90;0;20180711;20190711;18;6;100;0;0;0;0;1000001;1000001;20190311;
50662129;462828815;2019B;2;36;J;2;1;1;504155-4;2019;40;20;2;2;44480;1000;2;1617420;1000000;1000000;200000;200000;200000;200000;-24780;0;-1310;-380;-140;-50;-10;-40;0;20180715;20190715;13;0;0;0;0;0;0;29160001;29160001;20181224;
50662129;462828821;2019B;2;26;J;2;1;1;002090-7;2014;22;20;2;2;75030;1000;2;959180;1000000;1000000;200000;200000;200000;200000;-5380;0;-250;-220;-30;-50;-10;-40;0;20180715;20190715;15;2;0;0;0;0;0;29160001;29160001;20190429;
199134228;462828848;2019B;2;4;J;3;1;9;509240-0;2012;42;18;1;9;0;0;1;0;10000000;10000000;1000000;500000;500000;500000;0;0;0;0;0;0;0;0;0;20180706;20190706;18;5;0;0;0;0;0;24400001;24400001;20190429;
199134228;462828848;2019B;2;5;J;3;1;9;509035-0;1996;40;18;1;9;0;0;1;0;3000000;3000000;1000000;500000;500000;500000;0;0;0;0;0;0;0;0;0;20180706;20190706;18;5;0;0;0;0;0;24400001;24400001;20190429;
199134228;462828848;2019B;2;6;J;3;1;9;509084-9;2008;42;18;1;9;0;0;1;0;10000000;10000000;1000000;500000;500000;500000;0;0;0;0;0;0;0;0;0;20180706;20190706;18;9;0;0;0;0;0;24400001;24400001;20190429;
199134228;462828848;2019B;2;7;J;2;1;1;509032-6;2010;40;18;2;2;34280;1000;2;685620;3000000;3000000;1000000;500000;500000;500000;0;0;0;0;0;0;0;0;0;20180706;20190706;18;5;0;0;0;0;0;24400001;24400001;20190429;
110201086;462828865;2019B;0;1;J;2;1;1;014039-2;2009;10;5;2;2;21350;1000;2;296840;1000000;1000000;200000;50000;50000;50000;21960;0;2520;1150;290;390;50;320;0;20180713;20190713;18;1;250;0;0;0;0;89200001;89200001;20180713;
110201086;462828865;2019B;0;2;J;2;1;1;515096-5;2004;42;5;2;2;59690;1000;2;812150;3000000;3000000;200000;50000;50000;50000;32530;0;5440;3630;500;230;30;180;8370;20180713;20190713;15;2;250;0;0;0;0;89200001;89200001;20180713;
91192831;462831948;2019B;2;0;F;2;1;1;506048-6;2009;50;13;2;2;34540;1000;2;897180;4000000;4000000;500000;500000;500000;500000;-46220;0;-4470;-3200;-930;-470;-50;-380;0;20180724;20190724;14;1;0;M;19850906;0;0;17500001;17500001;20180926;
43858686;462831969;2019B;1;5;J;2;1;1;005459-3;2018;;11;2;2;42250;1000;2;424060;1000000;1000000;100000;250000;250000;250000;0;0;0;0;0;0;0;0;0;20180716;20190716;14;1;0;0;0;0;0;1000001;1000001;20180821;
43858686;462831969;2019B;1;6;J;2;1;1;021269-5;2018;94;11;2;2;128510;1000;2;1109800;1000000;1000000;100000;250000;250000;250000;0;0;0;0;0;0;0;0;0;20180716;20190716;14;1;0;0;0;0;0;1000001;1000001;20180821;
43858686;462831969;2019B;1;7;J;2;1;1;021261-0;2017;94;11;2;2;116620;1000;2;1007130;1000000;1000000;100000;250000;250000;250000;0;0;0;0;0;0;0;0;0;20180716;20190716;14;1;0;0;0;0;0;1000001;1000001;20180821;
265750255;462831976;2019B;0;0;J;2;1;1;504134-1;2015;40;12;2;2;48050;1000;2;915320;1000000;1000000;100000;0;0;0;23540;0;3290;1180;220;0;0;0;6190;20180723;20190723;16;3;140;0;0;0;0;13330001;13330001;20180727;
44970383;462831989;2019B;0;1;J;2;1;1;001176-2;2015;10;18;2;2;29800;1000;2;234990;500000;500000;100000;0;0;0;20930;0;2330;910;140;0;0;0;0;20180724;20190724;13;0;100;0;0;0;0;20000001;20000001;20180727;
72900113;462831996;2019B;1;2;J;2;1;1;004370-2;2019;;11;2;2;32860;1000;2;468250;1200000;1200000;0;0;0;0;17160;0;900;610;0;0;0;0;0;20180723;20190723;13;0;200;0;0;0;0;1000001;1000001;20190307;
153969974;462832004;2019B;0;0;J;3;1;9;005275-2;2014;10;2;1;9;0;0;1;0;500000;500000;100000;0;0;0;0;0;3200;2290;360;0;0;0;0;20180726;20190726;18;1;50;0;0;0;0;95330000;95330000;20180727;
77067956;462832013;2019B;0;0;J;2;1;1;025133-0;2014;;11;2;2;27410;1000;2;291040;1000000;1000000;400000;50000;50000;50000;24200;0;1570;1050;390;270;30;220;0;20180726;20190726;14;1;200;0;0;0;0;1000001;1000001;20180727;
43766481;462832022;2019B;0;1;J;3;1;9;005240-0;2012;22;13;1;9;0;0;1;0;1000000;1000000;0;0;0;0;0;0;5980;9800;0;0;0;0;0;20180724;20190724;18;1;250;0;0;0;0;19360000;19360000;20180727;
43766481;462832022;2019B;0;2;J;3;1;9;005137-3;2001;22;13;1;9;0;0;1;0;1000000;1000000;0;0;0;0;0;0;5980;9800;0;0;0;0;0;20180724;20190724;18;1;250;0;0;0;0;19360000;19360000;20180727;
43766481;462832022;2019B;0;3;J;3;1;9;999999-9;2000;62;13;1;9;0;0;1;0;1000000;1000000;0;0;0;0;0;0;10950;13510;0;0;0;0;0;20180724;20190724;18;9;250;0;0;0;0;19360000;19360000;20180727;
163983873;462832046;2019B;1;1;J;2;1;1;001461-3;2017;10;13;2;2;15810;1050;2;340810;1000000;1000000;100000;0;0;0;0;0;0;0;0;0;0;0;0;20180723;20190723;17;4;0;0;0;0;0;18220000;18220000;20181210;
110463325;462832055;2019B;1;15;J;2;1;1;504143-0;2013;42;11;2;2;102140;1000;2;1389650;500000;500000;0;0;0;0;18890;0;1420;900;0;0;0;0;4860;20180723;20190723;13;0;130;0;0;0;0;1000001;1000001;20180904;
110463325;462832061;2019B;1;21;J;2;1;1;024220-9;2017;10;11;2;2;21200;1000;2;438540;750000;750000;0;0;0;0;9560;0;490;200;0;0;0;0;0;20180723;20190723;13;0;130;0;0;0;0;1000001;1000001;20190220;
152656976;462832066;2019B;0;0;J;2;1;1;004321-4;2015;10;1;2;2;25850;1000;2;272570;800000;800000;200000;100000;100000;100000;12400;0;2370;1000;270;370;40;300;0;20180718;20190716;13;0;120;0;0;0;0;95720000;95720000;20180727;
121416269;462832077;2019B;0;46;J;3;1;9;509201-9;2009;50;6;1;9;0;0;1;0;10000000;10000000;1000000;1000000;1000000;1000000;0;0;3250;3050;1410;720;80;580;0;20180730;20190730;17;4;200;0;0;0;0;85884000;85884000;20180727;
121416269;462832077;2019B;0;47;J;3;1;9;509307-4;2014;50;6;1;9;0;0;1;0;10000000;10000000;1000000;1000000;1000000;1000000;0;0;3780;3050;1410;1200;140;970;0;20180730;20190730;16;3;200;0;0;0;0;85884000;85884000;20180727;
121416269;462832077;2019B;0;48;J;3;1;9;002078-8;2004;22;6;1;9;0;0;1;0;10000000;10000000;1000000;1000000;1000000;1000000;0;0;1750;2010;810;1240;140;1000;0;20180730;20190730;16;3;200;0;0;0;0;85884000;85884000;20180727;
121416269;462832077;2019B;0;49;J;3;1;9;509308-2;2014;42;6;1;9;0;0;1;0;10000000;10000000;1000000;1000000;1000000;1000000;0;0;3530;2780;1410;720;80;580;0;20180730;20190730;14;1;200;0;0;0;0;85884000;85884000;20180727;
121416269;462832077;2019B;0;50;J;3;1;9;504135-0;2013;42;6;1;9;0;0;1;0;10000000;10000000;1000000;1000000;1000000;1000000;0;0;3000;2780;1410;720;80;580;0;20180730;20190730;15;2;200;0;0;0;0;85884000;85884000;20180727;
121416269;462832077;2019B;0;51;J;3;1;9;033062-0;2011;23;6;1;9;0;0;1;0;10000000;10000000;1000000;1000000;1000000;1000000;0;0;1750;2010;810;1240;140;1000;0;20180730;20190730;18;1;200;0;0;0;0;85884000;85884000;20180727;
121416269;462832077;2019B;0;52;J;3;1;9;004397-4;2018;22;6;1;9;0;0;1;0;10000000;10000000;1000000;1000000;1000000;1000000;0;0;1750;2010;810;1240;140;1000;0;20180730;20190730;15;2;200;0;0;0;0;85884000;85884000;20180727;
121416269;462832077;2019B;0;53;J;3;1;9;004425-3;2017;10;6;1;9;0;0;1;0;10000000;10000000;1000000;1000000;1000000;1000000;0;0;1990;1150;810;1240;140;1000;0;20180730;20190730;14;1;200;0;0;0;0;85884000;85884000;20180727;
121416269;462832077;2019B;0;54;J;3;1;9;004370-2;2017;;6;1;9;0;0;1;0;10000000;10000000;1000000;1000000;1000000;1000000;0;0;1750;1540;810;500;60;400;0;20180730;20190730;14;1;200;0;0;0;0;85884000;85884000;20180727;
121416269;462832077;2019B;0;55;J;3;1;9;001286-6;2011;62;6;1;9;0;0;1;0;10000000;10000000;1000000;1000000;1000000;1000000;0;0;1990;2010;1460;3960;460;3200;0;20180730;20190730;14;1;200;0;0;0;0;85884000;85884000;20180727;
121416269;462832077;2019B;0;56;J;3;1;9;509307-4;2016;50;6;1;9;0;0;1;0;10000000;10000000;1000000;1000000;1000000;1000000;0;0;3250;3050;1410;1200;140;970;0;20180730;20190730;14;1;200;0;0;0;0;85884000;85884000;20180727;
121416269;462832077;2019B;0;57;J;3;1;9;509258-2;2010;50;6;1;9;0;0;1;0;10000000;10000000;1000000;1000000;1000000;1000000;0;0;3250;3050;1410;720;80;580;0;20180730;20190730;14;1;200;0;0;0;0;85884000;85884000;20180727;
121416269;462832077;2019B;0;1;J;3;1;9;509201-9;2008;50;6;1;9;0;0;1;0;10000000;10000000;1000000;1000000;1000000;1000000;0;0;3250;3050;1410;720;80;580;0;20180730;20190730;15;2;200;0;0;0;0;85884000;85884000;20180727;
121416269;462832077;2019B;0;2;J;3;1;9;509285-0;2013;42;6;1;9;0;0;1;0;10000000;10000000;1000000;1000000;1000000;1000000;0;0;3000;2780;1410;720;80;580;0;20180730;20190730;17;4;200;0;0;0;0;85884000;85884000;20180727;
121416269;462832077;2019B;0;3;J;3;1;9;002093-1;2011;22;6;1;9;0;0;1;0;10000000;10000000;1000000;1000000;1000000;1000000;0;0;1750;2010;810;1240;140;1000;0;20180730;20190730;14;1;200;0;0;0;0;85884000;85884000;20180727;
121416269;462832077;2019B;0;4;J;3;1;9;002095-8;2009;22;6;1;9;0;0;1;0;10000000;10000000;1000000;1000000;1000000;1000000;0;0;1750;2010;810;1240;140;1000;0;20180730;20190730;16;3;200;0;0;0;0;85884000;85884000;20180727;
121416269;462832077;2019B;0;5;J;3;1;9;509049-0;1986;42;6;1;9;0;0;1;0;10000000;10000000;1000000;1000000;1000000;1000000;0;0;3000;2780;1410;720;80;580;0;20180730;20190730;18;1;200;0;0;0;0;85884000;85884000;20180727;
121416269;462832077;2019B;0;6;J;3;1;9;504021-3;1998;42;6;1;9;0;0;1;0;10000000;10000000;1000000;1000000;1000000;1000000;0;0;3000;2780;1410;720;80;580;0;20180730;20190730;18;1;200;0;0;0;0;85884000;85884000;20180727;
121416269;462832077;2019B;0;7;J;3;1;9;509290-6;2013;42;6;1;9;0;0;1;0;10000000;10000000;1000000;1000000;1000000;1000000;0;0;3530;2780;1410;720;80;580;0;20180730;20190730;18;1;200;0;0;0;0;85884000;85884000;20180727;
121416269;462832077;2019B;0;8;J;3;1;9;504045-0;2004;42;6;1;9;0;0;1;0;10000000;10000000;1000000;1000000;1000000;1000000;0;0;3000;2780;1410;720;80;580;0;20180730;20190730;18;1;200;0;0;0;0;85884000;85884000;20180727;
121416269;462832077;2019B;0;9;J;3;1;9;509262-0;2011;42;6;1;9;0;0;1;0;10000000;10000000;1000000;1000000;1000000;1000000;0;0;3000;2780;1410;480;60;390;0;20180730;20190730;18;1;200;0;0;0;0;85884000;85884000;20180727;
121416269;462832077;2019B;0;10;J;3;1;9;504031-0;1987;42;6;1;9;0;0;1;0;10000000;10000000;1000000;1000000;1000000;1000000;0;0;3000;2780;1410;720;80;580;0;20180730;20190730;18;8;200;0;0;0;0;85884000;85884000;20180727;
121416269;462832077;2019B;0;11;J;3;1;9;022115-5;2014;23;6;1;9;0;0;1;0;10000000;10000000;1000000;1000000;1000000;1000000;0;0;1750;2010;810;1240;140;1000;0;20180730;20190730;16;3;200;0;0;0;0;85884000;85884000;20180727;
121416269;462832077;2019B;0;12;J;3;1;9;515014-0;1984;42;6;1;9;0;0;1;0;10000000;10000000;1000000;1000000;1000000;1000000;0;0;3000;2780;1410;720;80;580;0;20180730;20190730;18;9;200;0;0;0;0;85884000;85884000;20180727;
121416269;462832077;2019B;0;13;J;3;1;9;509100-4;1991;42;6;1;9;0;0;1;0;10000000;10000000;1000000;1000000;1000000;1000000;0;0;3000;2780;1410;720;80;580;0;20180730;20190730;18;1;200;0;0;0;0;85884000;85884000;20180727;
121416269;462832077;2019B;0;14;J;3;1;9;509100-4;1988;42;6;1;9;0;0;1;0;10000000;10000000;1000000;1000000;1000000;1000000;0;0;3000;2780;1410;720;80;580;0;20180730;20190730;18;1;200;0;0;0;0;85884000;85884000;20180727;
121416269;462832077;2019B;0;15;J;3;1;9;509237-0;2009;42;6;1;9;0;0;1;0;10000000;10000000;1000000;1000000;1000000;1000000;0;0;3000;2780;1410;720;80;580;0;20180730;20190730;18;6;200;0;0;0;0;85884000;85884000;20180727;
121416269;462832077;2019B;0;16;J;3;1;9;509262-0;2011;42;6;1;9;0;0;1;0;10000000;10000000;1000000;1000000;1000000;1000000;0;0;3000;2780;1410;480;60;390;0;20180730;20190730;18;1;200;0;0;0;0;85884000;85884000;20180727;
121416269;462832077;2019B;0;17;J;3;1;9;504045-0;2011;42;6;1;9;0;0;1;0;10000000;10000000;1000000;1000000;1000000;1000000;0;0;3000;2780;1410;720;80;580;0;20180730;20190730;17;4;200;0;0;0;0;85884000;85884000;20180727;
121416269;462832077;2019B;0;18;J;3;1;9;509238-8;2007;42;6;1;9;0;0;1;0;10000000;10000000;1000000;1000000;1000000;1000000;0;0;3000;2780;1410;720;80;580;0;20180730;20190730;18;1;200;0;0;0;0;85884000;85884000;20180727;
121416269;462832077;2019B;0;19;J;3;1;9;504094-9;2005;42;6;1;9;0;0;1;0;10000000;10000000;1000000;1000000;1000000;1000000;0;0;3000;2780;1410;720;80;580;0;20180730;20190730;18;8;200;0;0;0;0;85884000;85884000;20180727;
121416269;462832077;2019B;0;20;J;3;1;9;509027-0;2008;42;6;1;9;0;0;1;0;10000000;10000000;1000000;1000000;1000000;1000000;0;0;3000;2780;1410;720;80;580;0;20180730;20190730;18;1;200;0;0;0;0;85884000;85884000;20180727;
121416269;462832077;2019B;0;21;J;3;1;9;509027-0;2008;42;6;1;9;0;0;1;0;10000000;10000000;1000000;1000000;1000000;1000000;0;0;3000;2780;1410;720;80;580;0;20180730;20190730;18;1;200;0;0;0;0;85884000;85884000;20180727;
121416269;462832077;2019B;0;22;J;3;1;9;004425-3;2016;10;6;1;9;0;0;1;0;10000000;10000000;1000000;1000000;1000000;1000000;0;0;1990;1150;810;1240;140;1000;0;20180730;20190730;15;2;200;0;0;0;0;85884000;85884000;20180727;
121416269;462832077;2019B;0;44;J;3;1;9;001291-2;2014;;6;1;9;0;0;1;0;10000000;10000000;1000000;1000000;1000000;1000000;0;0;1750;1540;810;500;60;400;0;20180730;20190730;17;4;200;0;0;0;0;85884000;85884000;20180727;
121416269;462832077;2019B;0;45;J;3;1;9;504093-0;2003;42;6;1;9;0;0;1;0;10000000;10000000;1000000;1000000;1000000;1000000;0;0;3000;2780;1410;720;80;580;0;20180730;20190730;15;2;200;0;0;0;0;85884000;85884000;20180727;
121416269;462832077;2019B;0;23;J;3;1;9;509222-1;2008;40;6;1;9;0;0;1;0;10000000;10000000;1000000;1000000;1000000;1000000;0;0;2790;1350;1410;720;80;580;0;20180730;20190730;18;1;200;0;0;0;0;85884000;85884000;20180727;
121416269;462832077;2019B;0;24;J;3;1;9;509238-8;2008;42;6;1;9;0;0;1;0;10000000;10000000;1000000;1000000;1000000;1000000;0;0;3000;2780;1410;720;80;580;0;20180730;20190730;18;8;200;0;0;0;0;85884000;85884000;20180727;
121416269;462832077;2019B;0;25;J;3;1;9;509032-6;2000;40;6;1;9;0;0;1;0;10000000;10000000;1000000;1000000;1000000;1000000;0;0;2790;1350;1410;720;80;580;0;20180730;20190730;18;9;200;0;0;0;0;85884000;85884000;20180727;
121416269;462832077;2019B;0;26;J;3;1;9;001161-4;2010;10;6;1;9;0;0;1;0;10000000;10000000;1000000;1000000;1000000;1000000;0;0;1990;1070;810;1240;140;1000;0;20180730;20190730;18;6;200;0;0;0;0;85884000;85884000;20180727;
121416269;462832077;2019B;0;27;J;3;1;9;001161-4;2010;10;6;1;9;0;0;1;0;10000000;10000000;1000000;1000000;1000000;1000000;0;0;1990;1070;810;1240;140;1000;0;20180730;20190730;18;8;200;0;0;0;0;85884000;85884000;20180727;
121416269;462832077;2019B;0;28;J;3;1;9;001161-4;2010;10;6;1;9;0;0;1;0;10000000;10000000;1000000;1000000;1000000;1000000;0;0;1990;1070;810;1240;140;1000;0;20180730;20190730;18;8;200;0;0;0;0;85884000;85884000;20180727;
121416269;462832077;2019B;0;29;J;3;1;9;002078-8;2003;22;6;1;9;0;0;1;0;10000000;10000000;1000000;1000000;1000000;1000000;0;0;1750;2010;810;1240;140;1000;0;20180730;20190730;18;6;200;0;0;0;0;85884000;85884000;20180727;
121416269;462832077;2019B;0;30;J;3;1;9;509262-0;2010;42;6;1;9;0;0;1;0;10000000;10000000;1000000;1000000;1000000;1000000;0;0;3000;2780;1410;480;60;390;0;20180730;20190730;18;8;200;0;0;0;0;85884000;85884000;20180727;
121416269;462832077;2019B;0;31;J;3;1;9;509262-0;2010;42;6;1;9;0;0;1;0;10000000;10000000;1000000;1000000;1000000;1000000;0;0;3000;2780;1410;480;60;390;0;20180730;20190730;18;8;200;0;0;0;0;85884000;85884000;20180727;
121416269;462832077;2019B;0;32;J;3;1;9;509262-0;2010;42;6;1;9;0;0;1;0;10000000;10000000;1000000;1000000;1000000;1000000;0;0;3000;2780;1410;480;60;390;0;20180730;20190730;18;8;200;0;0;0;0;85884000;85884000;20180727;
121416269;462832077;2019B;0;33;J;3;1;9;014039-2;2014;10;6;1;9;0;0;1;0;10000000;10000000;1000000;1000000;1000000;1000000;0;0;1990;1150;810;1240;140;1000;0;20180730;20190730;16;3;200;0;0;0;0;85884000;85884000;20180727;
121416269;462832077;2019B;0;34;J;3;1;9;014039-2;2014;10;6;1;9;0;0;1;0;10000000;10000000;1000000;1000000;1000000;1000000;0;0;1990;1150;810;1240;140;1000;0;20180730;20190730;16;3;200;0;0;0;0;85884000;85884000;20180727;
121416269;462832077;2019B;0;35;J;3;1;9;002006-0;1981;22;6;1;9;0;0;1;0;10000000;10000000;1000000;1000000;1000000;1000000;0;0;1750;2010;810;1490;170;1200;0;20180730;20190730;18;6;200;0;0;0;0;85884000;85884000;20180727;
121416269;462832077;2019B;0;36;J;3;1;9;509262-0;2011;42;6;1;9;0;0;1;0;10000000;10000000;1000000;1000000;1000000;1000000;0;0;3000;2780;1410;480;60;390;0;20180730;20190730;18;7;200;0;0;0;0;85884000;85884000;20180727;
